output_type,output_type_id,value,reference_date,target,horizon,target_end_date,location
quantile,0.01,0.006491568422623489,2026-03-28,wk inc rsv prop ed visits,-1,2026-03-21,27
quantile,0.025,0.00667686224775262,2026-03-28,wk inc rsv prop ed visits,-1,2026-03-21,27
quantile,0.05,0.006899123624836845,2026-03-28,wk inc rsv prop ed visits,-1,2026-03-21,27
quantile,0.1,0.0071212855598225275,2026-03-28,wk inc rsv prop ed visits,-1,2026-03-21,27
quantile,0.15,0.007306344591068366,2026-03-28,wk inc rsv prop ed visits,-1,2026-03-21,27
quantile,0.2,0.007417346900741735,2026-03-28,wk inc rsv prop ed visits,-1,2026-03-21,27
quantile,0.25,0.007528324388789505,2026-03-28,wk inc rsv prop ed visits,-1,2026-03-21,27
quantile,0.3,0.007639277063536426,2026-03-28,wk inc rsv prop ed visits,-1,2026-03-21,27
quantile,0.35,0.007713231732309871,2026-03-28,wk inc rsv prop ed visits,-1,2026-03-21,27
quantile,0.4,0.00782414307004471,2026-03-28,wk inc rsv prop ed visits,-1,2026-03-21,27
quantile,0.45,0.007898070188510542,2026-03-28,wk inc rsv prop ed visits,-1,2026-03-21,27
quantile,0.5,0.008008940212330043,2026-03-28,wk inc rsv prop ed visits,-1,2026-03-21,27
quantile,0.55,0.00808283979588036,2026-03-28,wk inc rsv prop ed visits,-1,2026-03-21,27
quantile,0.6,0.008156728369771686,2026-03-28,wk inc rsv prop ed visits,-1,2026-03-21,27
quantile,0.65,0.008267540592879487,2026-03-28,wk inc rsv prop ed visits,-1,2026-03-21,27
quantile,0.7,0.00837832805808974,2026-03-28,wk inc rsv prop ed visits,-1,2026-03-21,27
quantile,0.75,0.008489090773698712,2026-03-28,wk inc rsv prop ed visits,-1,2026-03-21,27
quantile,0.8,0.008599828747998958,2026-03-28,wk inc rsv prop ed visits,-1,2026-03-21,27
quantile,0.85,0.008747440908244928,2026-03-28,wk inc rsv prop ed visits,-1,2026-03-21,27
quantile,0.9,0.00893189430591738,2026-03-28,wk inc rsv prop ed visits,-1,2026-03-21,27
quantile,0.95,0.009263737490234012,2026-03-28,wk inc rsv prop ed visits,-1,2026-03-21,27
quantile,0.975,0.009558522706140514,2026-03-28,wk inc rsv prop ed visits,-1,2026-03-21,27
quantile,0.99,0.009816315906893731,2026-03-28,wk inc rsv prop ed visits,-1,2026-03-21,27
quantile,0.01,0.005125499969404074,2026-03-28,wk inc rsv prop ed visits,0,2026-03-28,27
quantile,0.025,0.005435477207103405,2026-03-28,wk inc rsv prop ed visits,0,2026-03-28,27
quantile,0.05,0.00559186787541103,2026-03-28,wk inc rsv prop ed visits,0,2026-03-28,27
quantile,0.1,0.00588314939765287,2026-03-28,wk inc rsv prop ed visits,0,2026-03-28,27
quantile,0.15,0.0061298521682909505,2026-03-28,wk inc rsv prop ed visits,0,2026-03-28,27
quantile,0.2,0.006286023400452491,2026-03-28,wk inc rsv prop ed visits,0,2026-03-28,27
quantile,0.25,0.006441276120821978,2026-03-28,wk inc rsv prop ed visits,0,2026-03-28,27
quantile,0.3,0.0065951124586238145,2026-03-28,wk inc rsv prop ed visits,0,2026-03-28,27
quantile,0.35,0.006727299536122624,2026-03-28,wk inc rsv prop ed visits,0,2026-03-28,27
quantile,0.4,0.0068458908355057595,2026-03-28,wk inc rsv prop ed visits,0,2026-03-28,27
quantile,0.45,0.006954362914357196,2026-03-28,wk inc rsv prop ed visits,0,2026-03-28,27
quantile,0.5,0.007062830654121421,2026-03-28,wk inc rsv prop ed visits,0,2026-03-28,27
quantile,0.55,0.007185841961903632,2026-03-28,wk inc rsv prop ed visits,0,2026-03-28,27
quantile,0.6,0.00731109522538036,2026-03-28,wk inc rsv prop ed visits,0,2026-03-28,27
quantile,0.65,0.007445267596162524,2026-03-28,wk inc rsv prop ed visits,0,2026-03-28,27
quantile,0.7,0.007578992924872071,2026-03-28,wk inc rsv prop ed visits,0,2026-03-28,27
quantile,0.75,0.007722987843831732,2026-03-28,wk inc rsv prop ed visits,0,2026-03-28,27
quantile,0.8,0.007868244308067467,2026-03-28,wk inc rsv prop ed visits,0,2026-03-28,27
quantile,0.85,0.008117058204470456,2026-03-28,wk inc rsv prop ed visits,0,2026-03-28,27
quantile,0.9,0.008392435025870885,2026-03-28,wk inc rsv prop ed visits,0,2026-03-28,27
quantile,0.95,0.008722004373683753,2026-03-28,wk inc rsv prop ed visits,0,2026-03-28,27
quantile,0.975,0.009060388061870029,2026-03-28,wk inc rsv prop ed visits,0,2026-03-28,27
quantile,0.99,0.009527592358717078,2026-03-28,wk inc rsv prop ed visits,0,2026-03-28,27
quantile,0.01,0.003553096588387084,2026-03-28,wk inc rsv prop ed visits,1,2026-04-04,27
quantile,0.025,0.003902997506730144,2026-03-28,wk inc rsv prop ed visits,1,2026-04-04,27
quantile,0.05,0.0042227887692099205,2026-03-28,wk inc rsv prop ed visits,1,2026-04-04,27
quantile,0.1,0.004606593358592526,2026-03-28,wk inc rsv prop ed visits,1,2026-04-04,27
quantile,0.15,0.004902746840823891,2026-03-28,wk inc rsv prop ed visits,1,2026-04-04,27
quantile,0.2,0.005111988568980598,2026-03-28,wk inc rsv prop ed visits,1,2026-04-04,27
quantile,0.25,0.005324406873818282,2026-03-28,wk inc rsv prop ed visits,1,2026-04-04,27
quantile,0.3,0.005508895138845459,2026-03-28,wk inc rsv prop ed visits,1,2026-04-04,27
quantile,0.35,0.005711223237920206,2026-03-28,wk inc rsv prop ed visits,1,2026-04-04,27
quantile,0.4,0.0059112920872800324,2026-03-28,wk inc rsv prop ed visits,1,2026-04-04,27
quantile,0.45,0.0060713021053099715,2026-03-28,wk inc rsv prop ed visits,1,2026-04-04,27
quantile,0.5,0.006257021331158838,2026-03-28,wk inc rsv prop ed visits,1,2026-04-04,27
quantile,0.55,0.006472186155382477,2026-03-28,wk inc rsv prop ed visits,1,2026-04-04,27
quantile,0.6,0.006650189632698931,2026-03-28,wk inc rsv prop ed visits,1,2026-04-04,27
quantile,0.65,0.006850993319874617,2026-03-28,wk inc rsv prop ed visits,1,2026-04-04,27
quantile,0.7,0.007078167487830101,2026-03-28,wk inc rsv prop ed visits,1,2026-04-04,27
quantile,0.75,0.007330334864390465,2026-03-28,wk inc rsv prop ed visits,1,2026-04-04,27
quantile,0.8,0.007627880968517187,2026-03-28,wk inc rsv prop ed visits,1,2026-04-04,27
quantile,0.85,0.0080095849340883,2026-03-28,wk inc rsv prop ed visits,1,2026-04-04,27
quantile,0.9,0.008490107996384172,2026-03-28,wk inc rsv prop ed visits,1,2026-04-04,27
quantile,0.95,0.009339598272026265,2026-03-28,wk inc rsv prop ed visits,1,2026-04-04,27
quantile,0.975,0.010016916434241466,2026-03-28,wk inc rsv prop ed visits,1,2026-04-04,27
quantile,0.99,0.010997424931533538,2026-03-28,wk inc rsv prop ed visits,1,2026-04-04,27
quantile,0.01,108,2026-03-28,wk inc rsv hosp,-1,2026-03-21,27
quantile,0.025,112,2026-03-28,wk inc rsv hosp,-1,2026-03-21,27
quantile,0.05,117,2026-03-28,wk inc rsv hosp,-1,2026-03-21,27
quantile,0.1,122,2026-03-28,wk inc rsv hosp,-1,2026-03-21,27
quantile,0.15,126,2026-03-28,wk inc rsv hosp,-1,2026-03-21,27
quantile,0.2,128,2026-03-28,wk inc rsv hosp,-1,2026-03-21,27
quantile,0.25,131,2026-03-28,wk inc rsv hosp,-1,2026-03-21,27
quantile,0.3,133,2026-03-28,wk inc rsv hosp,-1,2026-03-21,27
quantile,0.35,136,2026-03-28,wk inc rsv hosp,-1,2026-03-21,27
quantile,0.4,137.60000000000002,2026-03-28,wk inc rsv hosp,-1,2026-03-21,27
quantile,0.45,139,2026-03-28,wk inc rsv hosp,-1,2026-03-21,27
quantile,0.5,141,2026-03-28,wk inc rsv hosp,-1,2026-03-21,27
quantile,0.55,143,2026-03-28,wk inc rsv hosp,-1,2026-03-21,27
quantile,0.6,145,2026-03-28,wk inc rsv hosp,-1,2026-03-21,27
quantile,0.65,147,2026-03-28,wk inc rsv hosp,-1,2026-03-21,27
quantile,0.7,149,2026-03-28,wk inc rsv hosp,-1,2026-03-21,27
quantile,0.75,152,2026-03-28,wk inc rsv hosp,-1,2026-03-21,27
quantile,0.8,155,2026-03-28,wk inc rsv hosp,-1,2026-03-21,27
quantile,0.85,158,2026-03-28,wk inc rsv hosp,-1,2026-03-21,27
quantile,0.9,161,2026-03-28,wk inc rsv hosp,-1,2026-03-21,27
quantile,0.95,166,2026-03-28,wk inc rsv hosp,-1,2026-03-21,27
quantile,0.975,173,2026-03-28,wk inc rsv hosp,-1,2026-03-21,27
quantile,0.99,182,2026-03-28,wk inc rsv hosp,-1,2026-03-21,27
quantile,0.01,90.99,2026-03-28,wk inc rsv hosp,0,2026-03-28,27
quantile,0.025,96,2026-03-28,wk inc rsv hosp,0,2026-03-28,27
quantile,0.05,101,2026-03-28,wk inc rsv hosp,0,2026-03-28,27
quantile,0.1,107,2026-03-28,wk inc rsv hosp,0,2026-03-28,27
quantile,0.15,110.84999999999997,2026-03-28,wk inc rsv hosp,0,2026-03-28,27
quantile,0.2,114,2026-03-28,wk inc rsv hosp,0,2026-03-28,27
quantile,0.25,116.75,2026-03-28,wk inc rsv hosp,0,2026-03-28,27
quantile,0.3,119,2026-03-28,wk inc rsv hosp,0,2026-03-28,27
quantile,0.35,122,2026-03-28,wk inc rsv hosp,0,2026-03-28,27
quantile,0.4,124,2026-03-28,wk inc rsv hosp,0,2026-03-28,27
quantile,0.45,127,2026-03-28,wk inc rsv hosp,0,2026-03-28,27
quantile,0.5,129,2026-03-28,wk inc rsv hosp,0,2026-03-28,27
quantile,0.55,131,2026-03-28,wk inc rsv hosp,0,2026-03-28,27
quantile,0.6,134,2026-03-28,wk inc rsv hosp,0,2026-03-28,27
quantile,0.65,137,2026-03-28,wk inc rsv hosp,0,2026-03-28,27
quantile,0.7,140,2026-03-28,wk inc rsv hosp,0,2026-03-28,27
quantile,0.75,144,2026-03-28,wk inc rsv hosp,0,2026-03-28,27
quantile,0.8,147,2026-03-28,wk inc rsv hosp,0,2026-03-28,27
quantile,0.85,152,2026-03-28,wk inc rsv hosp,0,2026-03-28,27
quantile,0.9,157.10000000000014,2026-03-28,wk inc rsv hosp,0,2026-03-28,27
quantile,0.95,165.04999999999995,2026-03-28,wk inc rsv hosp,0,2026-03-28,27
quantile,0.975,175,2026-03-28,wk inc rsv hosp,0,2026-03-28,27
quantile,0.99,183.01,2026-03-28,wk inc rsv hosp,0,2026-03-28,27
quantile,0.01,70,2026-03-28,wk inc rsv hosp,1,2026-04-04,27
quantile,0.025,76,2026-03-28,wk inc rsv hosp,1,2026-04-04,27
quantile,0.05,82.95,2026-03-28,wk inc rsv hosp,1,2026-04-04,27
quantile,0.1,89.9,2026-03-28,wk inc rsv hosp,1,2026-04-04,27
quantile,0.15,94,2026-03-28,wk inc rsv hosp,1,2026-04-04,27
quantile,0.2,98,2026-03-28,wk inc rsv hosp,1,2026-04-04,27
quantile,0.25,101,2026-03-28,wk inc rsv hosp,1,2026-04-04,27
quantile,0.3,104,2026-03-28,wk inc rsv hosp,1,2026-04-04,27
quantile,0.35,107.64999999999998,2026-03-28,wk inc rsv hosp,1,2026-04-04,27
quantile,0.4,110,2026-03-28,wk inc rsv hosp,1,2026-04-04,27
quantile,0.45,114,2026-03-28,wk inc rsv hosp,1,2026-04-04,27
quantile,0.5,117,2026-03-28,wk inc rsv hosp,1,2026-04-04,27
quantile,0.55,120,2026-03-28,wk inc rsv hosp,1,2026-04-04,27
quantile,0.6,124,2026-03-28,wk inc rsv hosp,1,2026-04-04,27
quantile,0.65,128,2026-03-28,wk inc rsv hosp,1,2026-04-04,27
quantile,0.7,133,2026-03-28,wk inc rsv hosp,1,2026-04-04,27
quantile,0.75,137,2026-03-28,wk inc rsv hosp,1,2026-04-04,27
quantile,0.8,143,2026-03-28,wk inc rsv hosp,1,2026-04-04,27
quantile,0.85,148,2026-03-28,wk inc rsv hosp,1,2026-04-04,27
quantile,0.9,157,2026-03-28,wk inc rsv hosp,1,2026-04-04,27
quantile,0.95,172,2026-03-28,wk inc rsv hosp,1,2026-04-04,27
quantile,0.975,189,2026-03-28,wk inc rsv hosp,1,2026-04-04,27
quantile,0.99,205.01,2026-03-28,wk inc rsv hosp,1,2026-04-04,27
quantile,0.01,0.006733532243913291,2026-03-28,wk inc rsv prop ed visits,-1,2026-03-21,26
quantile,0.025,0.006955859952734842,2026-03-28,wk inc rsv prop ed visits,-1,2026-03-21,26
quantile,0.05,0.007096629690318169,2026-03-28,wk inc rsv prop ed visits,-1,2026-03-21,26
quantile,0.1,0.007272170100419593,2026-03-28,wk inc rsv prop ed visits,-1,2026-03-21,26
quantile,0.15,0.007400860291084792,2026-03-28,wk inc rsv prop ed visits,-1,2026-03-21,26
quantile,0.2,0.007482736678371945,2026-03-28,wk inc rsv prop ed visits,-1,2026-03-21,26
quantile,0.25,0.007564599559320835,2026-03-28,wk inc rsv prop ed visits,-1,2026-03-21,26
quantile,0.3,0.007634756995581738,2026-03-28,wk inc rsv prop ed visits,-1,2026-03-21,26
quantile,0.35,0.007704904513377552,2026-03-28,wk inc rsv prop ed visits,-1,2026-03-21,26
quantile,0.4,0.007751664016021676,2026-03-28,wk inc rsv prop ed visits,-1,2026-03-21,26
quantile,0.45,0.007798419112016869,2026-03-28,wk inc rsv prop ed visits,-1,2026-03-21,26
quantile,0.5,0.007868543494905471,2026-03-28,wk inc rsv prop ed visits,-1,2026-03-21,26
quantile,0.55,0.007926972909305064,2026-03-28,wk inc rsv prop ed visits,-1,2026-03-21,26
quantile,0.6,0.00798539544196455,2026-03-28,wk inc rsv prop ed visits,-1,2026-03-21,26
quantile,0.65,0.008043811094099636,2026-03-28,wk inc rsv prop ed visits,-1,2026-03-21,26
quantile,0.7,0.008113900796080833,2026-03-28,wk inc rsv prop ed visits,-1,2026-03-21,26
quantile,0.75,0.008195659597517752,2026-03-28,wk inc rsv prop ed visits,-1,2026-03-21,26
quantile,0.8,0.008268063258945892,2026-03-28,wk inc rsv prop ed visits,-1,2026-03-21,26
quantile,0.85,0.008370811650851209,2026-03-28,wk inc rsv prop ed visits,-1,2026-03-21,26
quantile,0.9,0.008475873191519418,2026-03-28,wk inc rsv prop ed visits,-1,2026-03-21,26
quantile,0.95,0.00868651285965004,2026-03-28,wk inc rsv prop ed visits,-1,2026-03-21,26
quantile,0.975,0.008907850619169181,2026-03-28,wk inc rsv prop ed visits,-1,2026-03-21,26
quantile,0.99,0.00910600836952752,2026-03-28,wk inc rsv prop ed visits,-1,2026-03-21,26
quantile,0.01,0.006179941750761027,2026-03-28,wk inc rsv prop ed visits,0,2026-03-28,26
quantile,0.025,0.00629347107902256,2026-03-28,wk inc rsv prop ed visits,0,2026-03-28,26
quantile,0.05,0.0064834182726402415,2026-03-28,wk inc rsv prop ed visits,0,2026-03-28,26
quantile,0.1,0.006698438844791822,2026-03-28,wk inc rsv prop ed visits,0,2026-03-28,26
quantile,0.15,0.006873502612021721,2026-03-28,wk inc rsv prop ed visits,0,2026-03-28,26
quantile,0.2,0.0070146092333040625,2026-03-28,wk inc rsv prop ed visits,0,2026-03-28,26
quantile,0.25,0.007146945671078387,2026-03-28,wk inc rsv prop ed visits,0,2026-03-28,26
quantile,0.3,0.0072538105212435425,2026-03-28,wk inc rsv prop ed visits,0,2026-03-28,26
quantile,0.35,0.007352286825452917,2026-03-28,wk inc rsv prop ed visits,0,2026-03-28,26
quantile,0.4,0.007454591929361442,2026-03-28,wk inc rsv prop ed visits,0,2026-03-28,26
quantile,0.45,0.007557355163837584,2026-03-28,wk inc rsv prop ed visits,0,2026-03-28,26
quantile,0.5,0.00763608557100811,2026-03-28,wk inc rsv prop ed visits,0,2026-03-28,26
quantile,0.55,0.007735256393471526,2026-03-28,wk inc rsv prop ed visits,0,2026-03-28,26
quantile,0.6,0.00782949559627248,2026-03-28,wk inc rsv prop ed visits,0,2026-03-28,26
quantile,0.65,0.007918496298841553,2026-03-28,wk inc rsv prop ed visits,0,2026-03-28,26
quantile,0.7,0.008024957769299023,2026-03-28,wk inc rsv prop ed visits,0,2026-03-28,26
quantile,0.75,0.008137080902871805,2026-03-28,wk inc rsv prop ed visits,0,2026-03-28,26
quantile,0.8,0.008253596159514848,2026-03-28,wk inc rsv prop ed visits,0,2026-03-28,26
quantile,0.85,0.008415826628288995,2026-03-28,wk inc rsv prop ed visits,0,2026-03-28,26
quantile,0.9,0.0085831758342294,2026-03-28,wk inc rsv prop ed visits,0,2026-03-28,26
quantile,0.95,0.008901221389647173,2026-03-28,wk inc rsv prop ed visits,0,2026-03-28,26
quantile,0.975,0.009154075937342186,2026-03-28,wk inc rsv prop ed visits,0,2026-03-28,26
quantile,0.99,0.009494794934047557,2026-03-28,wk inc rsv prop ed visits,0,2026-03-28,26
quantile,0.01,0.004732715522226297,2026-03-28,wk inc rsv prop ed visits,1,2026-04-04,26
quantile,0.025,0.005227839708742891,2026-03-28,wk inc rsv prop ed visits,1,2026-04-04,26
quantile,0.05,0.005553709341076571,2026-03-28,wk inc rsv prop ed visits,1,2026-04-04,26
quantile,0.1,0.005905911728966512,2026-03-28,wk inc rsv prop ed visits,1,2026-04-04,26
quantile,0.15,0.006189635852844617,2026-03-28,wk inc rsv prop ed visits,1,2026-04-04,26
quantile,0.2,0.006404176366710393,2026-03-28,wk inc rsv prop ed visits,1,2026-04-04,26
quantile,0.25,0.0066108190745206965,2026-03-28,wk inc rsv prop ed visits,1,2026-04-04,26
quantile,0.3,0.006766907722123112,2026-03-28,wk inc rsv prop ed visits,1,2026-04-04,26
quantile,0.35,0.006973701487737389,2026-03-28,wk inc rsv prop ed visits,1,2026-04-04,26
quantile,0.4,0.00713156226286296,2026-03-28,wk inc rsv prop ed visits,1,2026-04-04,26
quantile,0.45,0.0073039735304634,2026-03-28,wk inc rsv prop ed visits,1,2026-04-04,26
quantile,0.5,0.007464064757180612,2026-03-28,wk inc rsv prop ed visits,1,2026-04-04,26
quantile,0.55,0.0076167853757559585,2026-03-28,wk inc rsv prop ed visits,1,2026-04-04,26
quantile,0.6,0.007771781879805213,2026-03-28,wk inc rsv prop ed visits,1,2026-04-04,26
quantile,0.65,0.007941769158699026,2026-03-28,wk inc rsv prop ed visits,1,2026-04-04,26
quantile,0.7,0.008145638220093204,2026-03-28,wk inc rsv prop ed visits,1,2026-04-04,26
quantile,0.75,0.008368920346198213,2026-03-28,wk inc rsv prop ed visits,1,2026-04-04,26
quantile,0.8,0.008637650568091156,2026-03-28,wk inc rsv prop ed visits,1,2026-04-04,26
quantile,0.85,0.00893908345845098,2026-03-28,wk inc rsv prop ed visits,1,2026-04-04,26
quantile,0.9,0.00930824596881038,2026-03-28,wk inc rsv prop ed visits,1,2026-04-04,26
quantile,0.95,0.01011587124247316,2026-03-28,wk inc rsv prop ed visits,1,2026-04-04,26
quantile,0.975,0.010626996635210013,2026-03-28,wk inc rsv prop ed visits,1,2026-04-04,26
quantile,0.99,0.011391535817693773,2026-03-28,wk inc rsv prop ed visits,1,2026-04-04,26
quantile,0.01,212,2026-03-28,wk inc rsv hosp,-1,2026-03-21,26
quantile,0.025,223,2026-03-28,wk inc rsv hosp,-1,2026-03-21,26
quantile,0.05,232.95,2026-03-28,wk inc rsv hosp,-1,2026-03-21,26
quantile,0.1,241,2026-03-28,wk inc rsv hosp,-1,2026-03-21,26
quantile,0.15,248,2026-03-28,wk inc rsv hosp,-1,2026-03-21,26
quantile,0.2,254,2026-03-28,wk inc rsv hosp,-1,2026-03-21,26
quantile,0.25,259,2026-03-28,wk inc rsv hosp,-1,2026-03-21,26
quantile,0.3,263,2026-03-28,wk inc rsv hosp,-1,2026-03-21,26
quantile,0.35,267,2026-03-28,wk inc rsv hosp,-1,2026-03-21,26
quantile,0.4,271,2026-03-28,wk inc rsv hosp,-1,2026-03-21,26
quantile,0.45,274,2026-03-28,wk inc rsv hosp,-1,2026-03-21,26
quantile,0.5,278,2026-03-28,wk inc rsv hosp,-1,2026-03-21,26
quantile,0.55,281,2026-03-28,wk inc rsv hosp,-1,2026-03-21,26
quantile,0.6,285,2026-03-28,wk inc rsv hosp,-1,2026-03-21,26
quantile,0.65,288.35000000000014,2026-03-28,wk inc rsv hosp,-1,2026-03-21,26
quantile,0.7,292,2026-03-28,wk inc rsv hosp,-1,2026-03-21,26
quantile,0.75,297,2026-03-28,wk inc rsv hosp,-1,2026-03-21,26
quantile,0.8,301,2026-03-28,wk inc rsv hosp,-1,2026-03-21,26
quantile,0.85,306,2026-03-28,wk inc rsv hosp,-1,2026-03-21,26
quantile,0.9,314,2026-03-28,wk inc rsv hosp,-1,2026-03-21,26
quantile,0.95,325,2026-03-28,wk inc rsv hosp,-1,2026-03-21,26
quantile,0.975,338,2026-03-28,wk inc rsv hosp,-1,2026-03-21,26
quantile,0.99,355,2026-03-28,wk inc rsv hosp,-1,2026-03-21,26
quantile,0.01,199.98000000000002,2026-03-28,wk inc rsv hosp,0,2026-03-28,26
quantile,0.025,208.975,2026-03-28,wk inc rsv hosp,0,2026-03-28,26
quantile,0.05,218,2026-03-28,wk inc rsv hosp,0,2026-03-28,26
quantile,0.1,231,2026-03-28,wk inc rsv hosp,0,2026-03-28,26
quantile,0.15,240,2026-03-28,wk inc rsv hosp,0,2026-03-28,26
quantile,0.2,247,2026-03-28,wk inc rsv hosp,0,2026-03-28,26
quantile,0.25,254,2026-03-28,wk inc rsv hosp,0,2026-03-28,26
quantile,0.3,258,2026-03-28,wk inc rsv hosp,0,2026-03-28,26
quantile,0.35,263,2026-03-28,wk inc rsv hosp,0,2026-03-28,26
quantile,0.4,267,2026-03-28,wk inc rsv hosp,0,2026-03-28,26
quantile,0.45,272,2026-03-28,wk inc rsv hosp,0,2026-03-28,26
quantile,0.5,277,2026-03-28,wk inc rsv hosp,0,2026-03-28,26
quantile,0.55,283,2026-03-28,wk inc rsv hosp,0,2026-03-28,26
quantile,0.6,287,2026-03-28,wk inc rsv hosp,0,2026-03-28,26
quantile,0.65,292,2026-03-28,wk inc rsv hosp,0,2026-03-28,26
quantile,0.7,298,2026-03-28,wk inc rsv hosp,0,2026-03-28,26
quantile,0.75,304,2026-03-28,wk inc rsv hosp,0,2026-03-28,26
quantile,0.8,311,2026-03-28,wk inc rsv hosp,0,2026-03-28,26
quantile,0.85,319,2026-03-28,wk inc rsv hosp,0,2026-03-28,26
quantile,0.9,330,2026-03-28,wk inc rsv hosp,0,2026-03-28,26
quantile,0.95,347,2026-03-28,wk inc rsv hosp,0,2026-03-28,26
quantile,0.975,362,2026-03-28,wk inc rsv hosp,0,2026-03-28,26
quantile,0.99,379.02,2026-03-28,wk inc rsv hosp,0,2026-03-28,26
quantile,0.01,169,2026-03-28,wk inc rsv hosp,1,2026-04-04,26
quantile,0.025,184,2026-03-28,wk inc rsv hosp,1,2026-04-04,26
quantile,0.05,198,2026-03-28,wk inc rsv hosp,1,2026-04-04,26
quantile,0.1,215,2026-03-28,wk inc rsv hosp,1,2026-04-04,26
quantile,0.15,224,2026-03-28,wk inc rsv hosp,1,2026-04-04,26
quantile,0.2,232,2026-03-28,wk inc rsv hosp,1,2026-04-04,26
quantile,0.25,240,2026-03-28,wk inc rsv hosp,1,2026-04-04,26
quantile,0.3,247,2026-03-28,wk inc rsv hosp,1,2026-04-04,26
quantile,0.35,255,2026-03-28,wk inc rsv hosp,1,2026-04-04,26
quantile,0.4,261,2026-03-28,wk inc rsv hosp,1,2026-04-04,26
quantile,0.45,267,2026-03-28,wk inc rsv hosp,1,2026-04-04,26
quantile,0.5,273,2026-03-28,wk inc rsv hosp,1,2026-04-04,26
quantile,0.55,280,2026-03-28,wk inc rsv hosp,1,2026-04-04,26
quantile,0.6,287,2026-03-28,wk inc rsv hosp,1,2026-04-04,26
quantile,0.65,294,2026-03-28,wk inc rsv hosp,1,2026-04-04,26
quantile,0.7,304,2026-03-28,wk inc rsv hosp,1,2026-04-04,26
quantile,0.75,313,2026-03-28,wk inc rsv hosp,1,2026-04-04,26
quantile,0.8,325,2026-03-28,wk inc rsv hosp,1,2026-04-04,26
quantile,0.85,341,2026-03-28,wk inc rsv hosp,1,2026-04-04,26
quantile,0.9,358,2026-03-28,wk inc rsv hosp,1,2026-04-04,26
quantile,0.95,386,2026-03-28,wk inc rsv hosp,1,2026-04-04,26
quantile,0.975,417.0499999999997,2026-03-28,wk inc rsv hosp,1,2026-04-04,26
quantile,0.99,454.01,2026-03-28,wk inc rsv hosp,1,2026-04-04,26
quantile,0.01,0.003867449310297001,2026-03-28,wk inc rsv prop ed visits,-1,2026-03-21,23
quantile,0.025,0.004125128910278446,2026-03-28,wk inc rsv prop ed visits,-1,2026-03-21,23
quantile,0.05,0.004467353951890034,2026-03-28,wk inc rsv prop ed visits,-1,2026-03-21,23
quantile,0.1,0.004723868418792408,2026-03-28,wk inc rsv prop ed visits,-1,2026-03-21,23
quantile,0.15,0.004980250729864331,2026-03-28,wk inc rsv prop ed visits,-1,2026-03-21,23
quantile,0.2,0.005151098901098901,2026-03-28,wk inc rsv prop ed visits,-1,2026-03-21,23
quantile,0.25,0.005321888412017167,2026-03-28,wk inc rsv prop ed visits,-1,2026-03-21,23
quantile,0.3,0.0054926192928252664,2026-03-28,wk inc rsv prop ed visits,-1,2026-03-21,23
quantile,0.35,0.00557796275637175,2026-03-28,wk inc rsv prop ed visits,-1,2026-03-21,23
quantile,0.4,0.005748605748605749,2026-03-28,wk inc rsv prop ed visits,-1,2026-03-21,23
quantile,0.45,0.005833905284831846,2026-03-28,wk inc rsv prop ed visits,-1,2026-03-21,23
quantile,0.5,0.005919190186154242,2026-03-28,wk inc rsv prop ed visits,-1,2026-03-21,23
quantile,0.55,0.006089716099150871,2026-03-28,wk inc rsv prop ed visits,-1,2026-03-21,23
quantile,0.6,0.0061749571183533445,2026-03-28,wk inc rsv prop ed visits,-1,2026-03-21,23
quantile,0.65,0.006345395300977534,2026-03-28,wk inc rsv prop ed visits,-1,2026-03-21,23
quantile,0.7,0.006515775034293553,2026-03-28,wk inc rsv prop ed visits,-1,2026-03-21,23
quantile,0.75,0.0066009429918559796,2026-03-28,wk inc rsv prop ed visits,-1,2026-03-21,23
quantile,0.8,0.006771235107568355,2026-03-28,wk inc rsv prop ed visits,-1,2026-03-21,23
quantile,0.85,0.0070265638389031704,2026-03-28,wk inc rsv prop ed visits,-1,2026-03-21,23
quantile,0.9,0.007281761329563951,2026-03-28,wk inc rsv prop ed visits,-1,2026-03-21,23
quantile,0.95,0.007706799109436548,2026-03-28,wk inc rsv prop ed visits,-1,2026-03-21,23
quantile,0.975,0.008046567368601267,2026-03-28,wk inc rsv prop ed visits,-1,2026-03-21,23
quantile,0.99,0.00847095062890391,2026-03-28,wk inc rsv prop ed visits,-1,2026-03-21,23
quantile,0.01,0.0034783683272286304,2026-03-28,wk inc rsv prop ed visits,0,2026-03-28,23
quantile,0.025,0.0038053271978000488,2026-03-28,wk inc rsv prop ed visits,0,2026-03-28,23
quantile,0.05,0.004176117412041593,2026-03-28,wk inc rsv prop ed visits,0,2026-03-28,23
quantile,0.1,0.004525269133303062,2026-03-28,wk inc rsv prop ed visits,0,2026-03-28,23
quantile,0.15,0.004778847289501187,2026-03-28,wk inc rsv prop ed visits,0,2026-03-28,23
quantile,0.2,0.005035426099824466,2026-03-28,wk inc rsv prop ed visits,0,2026-03-28,23
quantile,0.25,0.005216689277258994,2026-03-28,wk inc rsv prop ed visits,0,2026-03-28,23
quantile,0.3,0.005415936890880765,2026-03-28,wk inc rsv prop ed visits,0,2026-03-28,23
quantile,0.35,0.005584642257080813,2026-03-28,wk inc rsv prop ed visits,0,2026-03-28,23
quantile,0.4,0.005737899737798643,2026-03-28,wk inc rsv prop ed visits,0,2026-03-28,23
